Order_ID,Order_Date,Customer_City,Product_Category,Product_Item,Quantity,Unit_Price,Unit_Cost,Shipping_Cost,Courier_Partner,Transit_Days,Order_Status
GLM-10226,2026-03-09,Kolkata,Organic Fertilizers,Vermicompost 5kg,1,400,150,139,Delhivery,3,Delivered
GLM-10227,2026-03-15,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,126,Shadowfax,6,Delivered
GLM-10228,2026-05-20,Kochi,Planters & Pots,Terracotta Clay Pot Set,3,500,200,135,Bluedart,2,Delivered
GLM-10229,2026-01-21,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,124,Delhivery,3,Delivered
GLM-10230,2026-03-11,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,162,Shadowfax,5,Delivered
GLM-10231,2026-05-16,Pune,Organic Fertilizers,Vermicompost 5kg,1,400,150,169,Delhivery,5,Delivered
GLM-10232,2026-02-05,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,168,Delhivery,5,Delivered
GLM-10233,2026-03-15,Chennai,Gardening Tools,Watering Can 5L,1,350,140,74,Bluedart,3,Delivered
GLM-10234,2026-01-10,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,3,800,320,101,Bluedart,2,Delivered
GLM-10235,2026-03-16,Bengaluru,Live Plants,Succulent Trio,1,450,150,74,Bluedart,2,Delivered
GLM-10236,2026-05-15,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,166,Bluedart,1,Delivered
GLM-10237,2026-04-28,Hyderabad,Organic Fertilizers,Vermicompost 5kg,2,400,150,174,Delhivery,3,Delivered
GLM-10238,2026-04-14,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,70,Bluedart,1,Returned
GLM-10239,2026-03-24,Pune,Live Plants,Succulent Trio,1,450,150,59,Delhivery,4,Delivered
GLM-10240,2026-05-30,Bengaluru,Gardening Tools,Watering Can 5L,1,350,140,69,Bluedart,1,Delivered
GLM-10241,2026-03-20,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,130,Shadowfax,6,Delivered
GLM-10242,2026-03-17,Chennai,Organic Fertilizers,Vermicompost 5kg,3,400,150,158,Delhivery,3,Delivered
GLM-10243,2026-04-06,Kochi,Planters & Pots,Self-Watering Plastic Pot,2,220,90,128,Bluedart,1,Delivered
GLM-10244,2026-01-21,Kolkata,Gardening Tools,Premium Pruning Shears,3,650,260,72,Bluedart,1,Delivered
GLM-10245,2026-02-21,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,165,Delhivery,2,Delivered
GLM-10246,2026-05-30,Kolkata,Live Plants,Money Plant,2,250,80,69,Delhivery,3,Delivered
GLM-10247,2026-05-25,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,2,220,90,90,Shadowfax,4,Delivered
GLM-10248,2026-02-25,Mumbai,Live Plants,Money Plant,1,250,80,44,Bluedart,3,Returned
GLM-10249,2026-05-01,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,66,Bluedart,3,Delivered
GLM-10250,2026-04-06,Kochi,Planters & Pots,Terracotta Clay Pot Set,1,500,200,112,Shadowfax,8,Delivered
GLM-10251,2026-01-31,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,109,Bluedart,1,Delivered
GLM-10252,2026-04-29,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,136,Delhivery,3,Delivered
GLM-10253,2026-01-29,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,2,220,90,96,Bluedart,1,Delivered
GLM-10254,2026-01-09,Kolkata,Live Plants,Indoor Fern,2,350,120,53,Delhivery,5,Delivered
GLM-10255,2026-01-15,Delhi NCR,Gardening Tools,Premium Pruning Shears,2,650,260,78,Shadowfax,8,Delivered
GLM-10256,2026-03-24,Pune,Gardening Tools,Premium Pruning Shears,4,650,260,57,Shadowfax,5,Delivered
GLM-10257,2026-01-16,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,110,Delhivery,5,Delivered
GLM-10258,2026-04-17,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,134,Shadowfax,7,Delivered
GLM-10259,2026-03-18,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,106,Delhivery,3,Delivered
GLM-10260,2026-02-22,Chennai,Live Plants,Money Plant,2,250,80,52,Bluedart,3,Delivered
GLM-10261,2026-01-14,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,1,220,90,138,Bluedart,1,Delivered
GLM-10262,2026-05-31,Pune,Planters & Pots,Ceramic Mandala Pot,2,800,320,90,Delhivery,4,Delivered
GLM-10263,2026-02-24,Pune,Live Plants,Money Plant,3,250,80,65,Shadowfax,8,Delivered
GLM-10264,2026-03-03,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,63,Shadowfax,6,Delivered
GLM-10265,2026-05-12,Kolkata,Planters & Pots,Ceramic Mandala Pot,2,800,320,110,Shadowfax,7,Delivered
GLM-10266,2026-02-22,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,56,Bluedart,3,Delivered
GLM-10267,2026-05-22,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,55,Bluedart,2,Delivered
GLM-10268,2026-05-08,Chennai,Gardening Tools,Ergonomic Hand Trowel,3,180,70,62,Shadowfax,7,Delivered
GLM-10269,2026-02-13,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,3,800,320,94,Shadowfax,4,Delivered
GLM-10270,2026-01-13,Bengaluru,Planters & Pots,Ceramic Mandala Pot,2,800,320,90,Bluedart,1,Delivered
GLM-10271,2026-02-25,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,71,Shadowfax,8,Delivered
GLM-10272,2026-01-05,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,108,Shadowfax,6,Delivered
GLM-10273,2026-01-05,Kochi,Organic Fertilizers,Vermicompost 5kg,3,400,150,159,Shadowfax,5,Delivered
GLM-10274,2026-05-15,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,2,180,70,69,Bluedart,2,Delivered
GLM-10275,2026-05-25,Pune,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,161,Bluedart,3,Returned
GLM-10276,2026-01-09,Mumbai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,134,Delhivery,2,Delivered
GLM-10277,2026-02-13,Mumbai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,92,Delhivery,2,Delivered
GLM-10278,2026-02-28,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,124,Bluedart,3,Delivered
GLM-10279,2026-05-25,Bengaluru,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,172,Bluedart,3,Delivered
GLM-10280,2026-04-12,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,74,Shadowfax,7,Delivered
GLM-10281,2026-03-26,Kochi,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,147,Shadowfax,6,Delivered
GLM-10282,2026-03-01,Mumbai,Gardening Tools,Watering Can 5L,2,350,140,60,Shadowfax,7,Delivered
GLM-10283,2026-01-08,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,133,Shadowfax,7,Delivered
GLM-10284,2026-05-30,Kochi,Live Plants,Succulent Trio,2,450,150,49,Shadowfax,4,Delivered
GLM-10285,2026-04-08,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,1,500,200,118,Bluedart,1,Delivered
GLM-10286,2026-04-03,Hyderabad,Live Plants,Indoor Fern,1,350,120,72,Delhivery,5,Delivered
GLM-10287,2026-04-15,Mumbai,Live Plants,Bonsai Tree,1,1200,450,60,Bluedart,3,Delivered
GLM-10288,2026-04-09,Bengaluru,Gardening Tools,Ergonomic Hand Trowel,1,180,70,55,Bluedart,3,Delivered
GLM-10289,2026-05-27,Delhi NCR,Planters & Pots,Ceramic Mandala Pot,1,800,320,94,Delhivery,4,Delivered
GLM-10290,2026-02-12,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,55,Bluedart,2,Delivered
GLM-10291,2026-05-07,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,129,Bluedart,2,Delivered
GLM-10292,2026-04-08,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,110,Shadowfax,8,Delivered
GLM-10293,2026-02-21,Kolkata,Gardening Tools,Premium Pruning Shears,3,650,260,80,Delhivery,4,Delivered
GLM-10294,2026-05-06,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,76,Delhivery,4,Delivered
GLM-10295,2026-02-21,Delhi NCR,Live Plants,Money Plant,3,250,80,44,Bluedart,2,Delivered
GLM-10296,2026-04-15,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,170,Delhivery,3,Delivered
GLM-10297,2026-04-07,Mumbai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,140,Delhivery,5,Delivered
GLM-10298,2026-04-03,Mumbai,Live Plants,Indoor Fern,1,350,120,42,Delhivery,3,Delivered
GLM-10299,2026-05-25,Kochi,Gardening Tools,Ergonomic Hand Trowel,1,180,70,73,Bluedart,2,Delivered
GLM-10300,2026-05-23,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,99,Shadowfax,8,Delivered
GLM-10301,2026-03-30,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,136,Bluedart,1,Delivered
GLM-10302,2026-02-06,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,70,Bluedart,3,Delivered
GLM-10303,2026-01-25,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,111,Bluedart,3,Delivered
GLM-10304,2026-01-28,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,149,Bluedart,2,Delivered
GLM-10305,2026-03-01,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,159,Delhivery,5,Delivered
GLM-10306,2026-02-20,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,135,Bluedart,1,Delivered
GLM-10307,2026-01-17,Mumbai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,175,Delhivery,2,Delivered
GLM-10308,2026-05-06,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,119,Bluedart,2,Delivered
GLM-10309,2026-02-14,Hyderabad,Live Plants,Indoor Fern,1,350,120,63,Bluedart,2,Delivered
GLM-10310,2026-02-06,Kochi,Planters & Pots,Self-Watering Plastic Pot,1,220,90,130,Delhivery,5,Delivered
GLM-10311,2026-05-18,Delhi NCR,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,159,Bluedart,2,Delivered
GLM-10312,2026-01-14,Chennai,Live Plants,Money Plant,1,250,80,71,Delhivery,5,Delivered
GLM-10313,2026-04-17,Kolkata,Planters & Pots,Ceramic Mandala Pot,1,800,320,107,Bluedart,1,Delivered
GLM-10314,2026-02-27,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,137,Delhivery,2,Delivered
GLM-10315,2026-05-20,Chennai,Live Plants,Money Plant,1,250,80,55,Delhivery,2,Delivered
GLM-10316,2026-03-18,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,1,500,200,97,Bluedart,2,Delivered
GLM-10317,2026-03-02,Pune,Gardening Tools,Watering Can 5L,1,350,140,53,Delhivery,3,Delivered
GLM-10318,2026-02-22,Bengaluru,Gardening Tools,Watering Can 5L,1,350,140,58,Shadowfax,5,Delivered
GLM-10319,2026-03-16,Hyderabad,Live Plants,Indoor Fern,3,350,120,48,Delhivery,2,Returned
GLM-10320,2026-02-03,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,129,Bluedart,3,Delivered
GLM-10321,2026-05-28,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,137,Shadowfax,4,Delivered
GLM-10322,2026-03-13,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,119,Bluedart,3,Delivered
GLM-10323,2026-04-02,Mumbai,Planters & Pots,Ceramic Mandala Pot,3,800,320,108,Bluedart,2,Delivered
GLM-10324,2026-03-28,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,2,500,200,140,Bluedart,1,Delivered
GLM-10325,2026-04-28,Bengaluru,Live Plants,Indoor Fern,1,350,120,48,Bluedart,2,Delivered
GLM-10326,2026-03-19,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,50,Delhivery,2,Delivered
GLM-10327,2026-01-14,Kochi,Gardening Tools,Watering Can 5L,1,350,140,46,Bluedart,2,Delivered
GLM-10328,2026-01-01,Pune,Planters & Pots,Ceramic Mandala Pot,1,800,320,90,Bluedart,3,Delivered
GLM-10329,2026-01-03,Chennai,Live Plants,Money Plant,1,250,80,45,Delhivery,2,Delivered
GLM-10330,2026-01-27,Mumbai,Gardening Tools,Ergonomic Hand Trowel,2,180,70,48,Bluedart,2,Delivered
GLM-10331,2026-02-06,Mumbai,Live Plants,Indoor Fern,1,350,120,49,Shadowfax,5,Delivered
GLM-10332,2026-04-16,Kolkata,Organic Fertilizers,Vermicompost 5kg,2,400,150,144,Bluedart,1,Delivered
GLM-10333,2026-03-31,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,78,Shadowfax,4,Delivered
GLM-10334,2026-03-14,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,58,Shadowfax,5,Delivered
GLM-10335,2026-01-14,Pune,Planters & Pots,Terracotta Clay Pot Set,1,500,200,90,Delhivery,2,Delivered
GLM-10336,2026-04-03,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,2,250,90,163,Shadowfax,7,Delivered
GLM-10337,2026-02-14,Kolkata,Live Plants,Bonsai Tree,1,1200,450,43,Bluedart,2,Delivered
GLM-10338,2026-04-12,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,2,500,200,129,Bluedart,3,Delivered
GLM-10339,2026-02-09,Hyderabad,Live Plants,Succulent Trio,1,450,150,65,Bluedart,1,Delivered
GLM-10340,2026-05-31,Mumbai,Gardening Tools,Watering Can 5L,1,350,140,67,Bluedart,1,Delivered
GLM-10341,2026-01-30,Kolkata,Live Plants,Succulent Trio,1,450,150,48,Shadowfax,5,Delivered
GLM-10342,2026-01-03,Delhi NCR,Planters & Pots,Terracotta Clay Pot Set,1,500,200,98,Shadowfax,6,Delivered
GLM-10343,2026-03-10,Mumbai,Live Plants,Succulent Trio,2,450,150,76,Delhivery,2,Delivered
GLM-10344,2026-01-20,Kolkata,Planters & Pots,Self-Watering Plastic Pot,1,220,90,106,Delhivery,3,Delivered
GLM-10345,2026-01-27,Mumbai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,150,Bluedart,1,Delivered
GLM-10346,2026-04-04,Kochi,Organic Fertilizers,Vermicompost 5kg,3,400,150,165,Bluedart,3,Delivered
GLM-10347,2026-04-18,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,44,Shadowfax,6,Delivered
GLM-10348,2026-05-27,Chennai,Live Plants,Bonsai Tree,1,1200,450,44,Shadowfax,4,Delivered
GLM-10349,2026-04-30,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,1,180,70,58,Delhivery,2,Delivered
GLM-10350,2026-05-25,Hyderabad,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,154,Delhivery,3,Delivered
GLM-10351,2026-03-04,Delhi NCR,Live Plants,Money Plant,1,250,80,40,Shadowfax,6,Delivered
GLM-10352,2026-03-27,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,2,220,90,105,Bluedart,1,Delivered
GLM-10353,2026-04-18,Kolkata,Live Plants,Indoor Fern,2,350,120,73,Bluedart,1,Delivered
GLM-10354,2026-04-16,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,115,Bluedart,3,Delivered
GLM-10355,2026-01-20,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,3,220,90,110,Bluedart,2,Delivered
GLM-10356,2026-04-11,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,77,Bluedart,1,Delivered
GLM-10357,2026-01-28,Delhi NCR,Live Plants,Indoor Fern,1,350,120,62,Delhivery,5,Delivered
GLM-10358,2026-02-23,Kolkata,Gardening Tools,Ergonomic Hand Trowel,1,180,70,59,Bluedart,1,Delivered
GLM-10359,2026-01-11,Pune,Gardening Tools,Premium Pruning Shears,1,650,260,43,Bluedart,2,Delivered
GLM-10360,2026-03-18,Hyderabad,Organic Fertilizers,Vermicompost 5kg,3,400,150,126,Delhivery,3,Delivered
GLM-10361,2026-02-05,Mumbai,Live Plants,Bonsai Tree,2,1200,450,65,Bluedart,1,Delivered
GLM-10362,2026-04-06,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,68,Bluedart,1,Delivered
GLM-10363,2026-02-02,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,76,Delhivery,2,Delivered
GLM-10364,2026-04-21,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,101,Delhivery,3,Delivered
GLM-10365,2026-03-12,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,108,Shadowfax,8,Delivered
GLM-10366,2026-05-08,Kochi,Planters & Pots,Ceramic Mandala Pot,1,800,320,131,Delhivery,3,Delivered
GLM-10367,2026-05-15,Pune,Live Plants,Money Plant,2,250,80,71,Delhivery,5,Delivered
GLM-10368,2026-03-30,Chennai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,139,Delhivery,3,Delivered
GLM-10369,2026-03-13,Bengaluru,Planters & Pots,Self-Watering Plastic Pot,1,220,90,96,Shadowfax,5,Returned
GLM-10370,2026-03-05,Pune,Gardening Tools,Watering Can 5L,2,350,140,54,Shadowfax,4,Delivered
GLM-10371,2026-05-28,Kochi,Gardening Tools,Premium Pruning Shears,1,650,260,62,Shadowfax,6,Delivered
GLM-10372,2026-01-08,Chennai,Organic Fertilizers,Liquid Seaweed Extract,3,300,110,122,Delhivery,4,Delivered
GLM-10373,2026-01-24,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,178,Shadowfax,7,Delivered
GLM-10374,2026-02-21,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,77,Delhivery,2,Delivered
GLM-10375,2026-02-06,Mumbai,Gardening Tools,Premium Pruning Shears,1,650,260,61,Shadowfax,7,Delivered
GLM-10376,2026-03-19,Chennai,Organic Fertilizers,Vermicompost 5kg,2,400,150,131,Delhivery,5,Delivered
GLM-10377,2026-05-24,Chennai,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,164,Bluedart,2,Delivered
GLM-10378,2026-03-17,Delhi NCR,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,169,Shadowfax,8,Delivered
GLM-10379,2026-05-26,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,126,Shadowfax,5,Delivered
GLM-10380,2026-05-08,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,45,Delhivery,4,Delivered
GLM-10381,2026-03-27,Kolkata,Live Plants,Succulent Trio,1,450,150,46,Shadowfax,4,Delivered
GLM-10382,2026-01-01,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,2,500,200,114,Bluedart,2,Delivered
GLM-10383,2026-03-31,Kochi,Live Plants,Money Plant,2,250,80,44,Shadowfax,5,Delivered
GLM-10384,2026-01-09,Hyderabad,Live Plants,Succulent Trio,1,450,150,64,Bluedart,1,Delivered
GLM-10385,2026-02-11,Mumbai,Live Plants,Succulent Trio,1,450,150,67,Shadowfax,7,Delivered
GLM-10386,2026-02-12,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,155,Bluedart,1,Delivered
GLM-10387,2026-05-19,Hyderabad,Gardening Tools,Ergonomic Hand Trowel,1,180,70,71,Bluedart,2,Delivered
GLM-10388,2026-02-09,Bengaluru,Gardening Tools,Premium Pruning Shears,1,650,260,41,Delhivery,5,Delivered
GLM-10389,2026-02-22,Delhi NCR,Gardening Tools,Premium Pruning Shears,1,650,260,70,Bluedart,2,Delivered
GLM-10390,2026-05-06,Hyderabad,Live Plants,Money Plant,1,250,80,42,Delhivery,4,Delivered
GLM-10391,2026-03-09,Kolkata,Planters & Pots,Terracotta Clay Pot Set,1,500,200,134,Delhivery,2,Delivered
GLM-10392,2026-01-25,Mumbai,Gardening Tools,Watering Can 5L,1,350,140,64,Shadowfax,5,Delivered
GLM-10393,2026-05-14,Kochi,Planters & Pots,Self-Watering Plastic Pot,2,220,90,135,Delhivery,4,Delivered
GLM-10394,2026-01-09,Delhi NCR,Live Plants,Money Plant,1,250,80,48,Bluedart,1,Delivered
GLM-10395,2026-01-11,Kochi,Live Plants,Money Plant,1,250,80,56,Shadowfax,5,Returned
GLM-10396,2026-03-23,Mumbai,Live Plants,Money Plant,1,250,80,73,Shadowfax,6,Returned
GLM-10397,2026-04-28,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,138,Bluedart,3,Delivered
GLM-10398,2026-01-26,Mumbai,Live Plants,Succulent Trio,2,450,150,71,Delhivery,5,Delivered
GLM-10399,2026-05-27,Kolkata,Live Plants,Indoor Fern,1,350,120,65,Bluedart,3,Delivered
GLM-10400,2026-01-10,Kochi,Gardening Tools,Watering Can 5L,1,350,140,63,Shadowfax,7,Delivered
GLM-10401,2026-01-06,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,54,Delhivery,2,Delivered
GLM-10402,2026-02-04,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,1,500,200,103,Delhivery,2,Delivered
GLM-10403,2026-04-15,Kolkata,Gardening Tools,Premium Pruning Shears,1,650,260,72,Bluedart,1,Delivered
GLM-10404,2026-04-14,Delhi NCR,Live Plants,Indoor Fern,1,350,120,69,Bluedart,1,Delivered
GLM-10405,2026-01-13,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,127,Delhivery,5,Delivered
GLM-10406,2026-01-08,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,62,Bluedart,2,Delivered
GLM-10407,2026-03-30,Delhi NCR,Gardening Tools,Watering Can 5L,2,350,140,43,Bluedart,2,Delivered
GLM-10408,2026-02-11,Pune,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,152,Bluedart,2,Delivered
GLM-10409,2026-01-06,Bengaluru,Planters & Pots,Ceramic Mandala Pot,1,800,320,128,Shadowfax,4,Delivered
GLM-10410,2026-03-20,Hyderabad,Planters & Pots,Terracotta Clay Pot Set,2,500,200,109,Delhivery,4,Delivered
GLM-10411,2026-05-14,Kochi,Live Plants,Bonsai Tree,1,1200,450,78,Shadowfax,6,Delivered
GLM-10412,2026-03-14,Hyderabad,Live Plants,Money Plant,1,250,80,56,Delhivery,4,Delivered
GLM-10413,2026-03-18,Pune,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,140,Bluedart,3,Delivered
GLM-10414,2026-02-05,Bengaluru,Planters & Pots,Terracotta Clay Pot Set,1,500,200,92,Delhivery,5,Delivered
GLM-10415,2026-05-30,Pune,Gardening Tools,Watering Can 5L,2,350,140,70,Shadowfax,8,Delivered
GLM-10416,2026-04-02,Hyderabad,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,128,Bluedart,2,Delivered
GLM-10417,2026-03-08,Delhi NCR,Gardening Tools,Watering Can 5L,1,350,140,59,Delhivery,3,Delivered
GLM-10418,2026-04-18,Chennai,Gardening Tools,Ergonomic Hand Trowel,1,180,70,80,Delhivery,2,Delivered
GLM-10419,2026-05-30,Mumbai,Planters & Pots,Ceramic Mandala Pot,1,800,320,116,Shadowfax,7,Delivered
GLM-10420,2026-01-14,Delhi NCR,Organic Fertilizers,Vermicompost 5kg,1,400,150,175,Shadowfax,7,Delivered
GLM-10421,2026-02-16,Mumbai,Planters & Pots,Terracotta Clay Pot Set,1,500,200,90,Bluedart,2,Delivered
GLM-10422,2026-04-26,Hyderabad,Organic Fertilizers,Vermicompost 5kg,1,400,150,169,Bluedart,2,Delivered
GLM-10423,2026-01-23,Delhi NCR,Planters & Pots,Self-Watering Plastic Pot,1,220,90,92,Delhivery,5,Delivered
GLM-10424,2026-05-17,Pune,Gardening Tools,Premium Pruning Shears,2,650,260,40,Shadowfax,5,Delivered
GLM-10425,2026-03-05,Pune,Gardening Tools,Ergonomic Hand Trowel,1,180,70,42,Delhivery,4,Delivered
GLM-10426,2026-03-18,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,1,220,90,133,Shadowfax,6,Delivered
GLM-10427,2026-02-04,Chennai,Planters & Pots,Terracotta Clay Pot Set,2,500,200,104,Bluedart,2,Delivered
GLM-10428,2026-02-03,Pune,Live Plants,Indoor Fern,1,350,120,80,Shadowfax,4,Delivered
GLM-10429,2026-03-07,Bengaluru,Live Plants,Bonsai Tree,1,1200,450,66,Bluedart,1,Delivered
GLM-10430,2026-04-24,Kochi,Live Plants,Succulent Trio,1,450,150,80,Bluedart,1,Delivered
GLM-10431,2026-01-03,Hyderabad,Planters & Pots,Self-Watering Plastic Pot,1,220,90,134,Shadowfax,6,Delivered
GLM-10432,2026-02-05,Kochi,Live Plants,Bonsai Tree,1,1200,450,52,Bluedart,2,Delivered
GLM-10433,2026-03-09,Pune,Gardening Tools,Watering Can 5L,1,350,140,53,Bluedart,1,Delivered
GLM-10434,2026-05-04,Chennai,Organic Fertilizers,Vermicompost 5kg,1,400,150,162,Bluedart,1,Delivered
GLM-10435,2026-05-07,Delhi NCR,Live Plants,Bonsai Tree,2,1200,450,69,Bluedart,2,Delivered
GLM-10436,2026-03-17,Hyderabad,Planters & Pots,Ceramic Mandala Pot,1,800,320,113,Bluedart,1,Delivered
GLM-10437,2026-03-22,Kochi,Live Plants,Bonsai Tree,2,1200,450,50,Bluedart,1,Delivered
GLM-10438,2026-03-26,Chennai,Planters & Pots,Self-Watering Plastic Pot,1,220,90,111,Shadowfax,4,Delivered
GLM-10439,2026-02-16,Mumbai,Planters & Pots,Terracotta Clay Pot Set,3,500,200,120,Delhivery,5,Delivered
GLM-10440,2026-04-18,Delhi NCR,Live Plants,Indoor Fern,1,350,120,77,Bluedart,1,Delivered
GLM-10441,2026-05-04,Kolkata,Organic Fertilizers,Liquid Seaweed Extract,1,300,110,176,Delhivery,2,Delivered
GLM-10442,2026-02-03,Kolkata,Planters & Pots,Ceramic Mandala Pot,2,800,320,131,Delhivery,2,Delivered
GLM-10443,2026-03-22,Bengaluru,Organic Fertilizers,Liquid Seaweed Extract,2,300,110,159,Shadowfax,8,Delivered
GLM-10444,2026-01-25,Kochi,Organic Fertilizers,Neem Cake Powder 2kg,1,250,90,172,Shadowfax,7,Delivered
GLM-10445,2026-05-23,Bengaluru,Live Plants,Indoor Fern,1,350,120,44,Delhivery,5,Returned
GLM-10446,2026-05-06,Chennai,Organic Fertilizers,Neem Cake Powder 2kg,4,250,90,161,Bluedart,3,Delivered
GLM-10447,2026-04-07,Kochi,Organic Fertilizers,Vermicompost 5kg,1,400,150,151,Shadowfax,7,Delivered
GLM-10448,2026-04-25,Chennai,Live Plants,Money Plant,2,250,80,42,Bluedart,1,Delivered
GLM-10449,2026-05-23,Bengaluru,Live Plants,Succulent Trio,2,450,150,69,Shadowfax,5,Delivered
GLM-10450,2026-03-29,Chennai,Live Plants,Indoor Fern,2,350,120,63,Delhivery,5,Delivered
